FruitID,Weight,Length,Width,X,Y,Z,CWD_date,FruitID,Brix,Brix_date,FruitID,DM,DM_date
GS1_2.02,1048.4,15.5,11.5,51.439,44.445,5.248,8,GS1_2.02,12,7,GS1_2.02,15.5161881490531,8
GS1_2.03,908.9,15.5,11,52.716,45.477,6.562,8,GS1_2.03,11,7,GS1_2.03,15.1307596513076,8
GS1_2.04,795.6,16,10,51.023,44.237,6.428,8,GS1_2.04,12.4,7,GS1_2.04,15.1515151515152,8
GS1_2.05,760.7,13.5,11,51.643,44.199,5.148,8,GS1_2.05,12.8,7,GS1_2.05,19.4278903456496,8
GS1_2.06,980.6,17,11,48.957,41,4.549,8,GS1_2.06,12,7,GS1_2.06,15.0187734668335,8
GS1_20.01,777.8,18.5,10,54.545,47.016,6.959,7,GS1_20.01,11.7,6,GS1_20.01,16.5217391304348,7
GS1_20.02,639,17,10,51.293,44.946,6.281,7,GS1_20.02,11.2,6,GS1_20.02,16.3945133899412,7
GS1_20.03,933.4,18,10.5,54.983,48.047,7.519,7,GS1_20.03,12.6,6,GS1_20.03,16.2692847124825,7
GS1_20.04,655,16.5,9.5,50.294,42.234,5.178,7,GS1_20.04,14.4,6,GS1_20.04,19.4010416666667,7
GS1_20.05,923.4,19.5,10,53.509,45.842,5.637,7,GS1_20.05,12.1,6,GS1_20.05,18.3608640406607,7
GS1_20.06,750.9,18,9.5,48.422,40.366,4.983,7,GS1_20.06,12.8,6,GS1_20.06,17.1466845277964,7
GS1_200.01,836.8,18,10.5,52.601,45.119,6.109,6,GS1_200.01,12.7,7,GS1_200.01,19.9867637326274,6
GS1_200.02,1210.2,21.5,10.5,54.095,46.608,6.669,6,GS1_200.02,11.8,7,GS1_200.02,17.8571428571429,6
GS1_200.03,1382.1,20,12,50.192,42.458,5.21,6,GS1_200.03,11.5,7,GS1_200.03,18.4397163120567,6
GS1_200.04,1065.6,19.5,11,51.191,43.245,4.907,6,GS1_200.04,10.8,7,GS1_200.04,15.7347204161248,6
GS1_200.05,1184.1,19.5,13,53.188,45.902,5.615,6,GS1_200.05,11.1,7,GS1_200.05,15.7615894039735,6
GS1_200.06,981.5,20,11.5,52.626,44.934,5.266,6,GS1_200.06,11.6,7,GS1_200.06,16.2953532781668,6
GS1_201.01,502.7,13,8.5,51.935,45.76,7.141,6,GS1_201.01,9.2,6,GS1_201.01,11.4754098360656,6
GS1_201.02,709.5,16.5,9,51.707,44.849,5.886,6,GS1_201.02,10.2,3,GS1_201.02,13.8089005235602,6
GS1_201.03,648.7,14,8.5,52.524,45.929,6.913,6,GS1_201.03,9.9,3,GS1_201.03,13.263296126067,6
GS1_201.04,516.4,14,8.5,51.265,46.083,8.139,6,GS1_201.04,9.3,3,GS1_201.04,11.9795003203075,6
GS1_201.05,660.1,16.5,8.5,53.476,47.091,9.045,6,GS1_201.05,9.9,3,GS1_201.05,12.0281509916827,6
GS1_201.06,444.8,13.5,8,50.031,44.672,8.151,6,GS1_201.06,10,3,GS1_201.06,11.1621799080762,6
GS1_202.01,651.4,16,10,47.696,41.765,6.454,12,GS1_202.01,12,10,GS1_202.01,13.3946158896914,12
GS1_202.02,664.8,13.5,10,51.157,45.084,7.456,12,GS1_202.02,10.8,10,GS1_202.02,13.3592736705577,12
GS1_202.03,861.1,15,10.5,48.289,42.935,6.445,12,GS1_202.03,11,10,GS1_202.03,12.7237851662404,12
GS1_202.04,960.9,16,10.5,49.632,43.536,5.966,12,GS1_202.04,11.2,10,GS1_202.04,14.974293059126,12
GS1_202.05,1481.5,19.5,12,49.995,42.431,5.885,12,GS1_202.05,10.4,10,GS1_202.05,12.6329787234043,12
GS1_202.06,458.2,11.5,9.5,48.081,41.612,5.217,12,GS1_202.06,12,10,GS1_202.06,13.585155732273,12
GS1_203.01,686.8,16.5,9,46.682,37.839,4,4,GS1_203.01,14.2,4,GS1_203.01,16.5586328815557,4
GS1_203.02,462.6,12.5,9,51.136,45.323,6.834,4,GS1_203.02,13.2,4,GS1_203.02,14.6833681280445,4
GS1_203.03,446.6,12,9,50.19,44.326,5.754,4,GS1_203.03,11.5,4,GS1_203.03,16.2313432835821,4
GS1_203.04,718.4,15.5,10,47.688,42.03,4.958,4,GS1_203.04,9.8,4,GS1_203.04,14.6517739816032,4
GS1_203.05,863,15.5,10.5,51.311,45.043,6.352,4,GS1_203.05,10,4,GS1_203.05,12.8452151573539,4
GS1_203.06,750.5,14.5,10,51.066,44.437,5.413,4,GS1_203.06,10.2,6,GS1_203.06,13.1341209173037,4
GS1_204.01,387.4,14,8,49.321,42.728,7.028,10,GS1_204.01,11.7,9,GS1_204.01,14.5172180958812,10
GS1_204.02,1267.2,20.5,12,48.884,41.736,5.909,10,GS1_204.02,9.5,9,GS1_204.02,11.5360101975781,10
GS1_204.03,788.8,19.5,10,52.523,45.999,6.707,10,GS1_204.03,12.5,8,GS1_204.03,13.7751786874594,10
GS1_204.04,538.7,15.5,9,54.037,48.043,10.311,10,GS1_204.04,10.2,8,GS1_204.04,11.3854595336077,10
GS1_205.01,379,11.5,8,43.751,35.418,3.91,9,GS1_205.01,13,7,GS1_205.01,15.438373570521,9
GS1_205.02,594.4,15.5,8.5,43.033,33.968,3.511,9,GS1_205.02,11.9,7,GS1_205.02,13.6,9
GS1_205.03,770.3,13.5,10,46.713,38.61,4.437,9,GS1_205.03,12,7,GS1_205.03,13.4035087719298,9
GS1_205.04,325.5,11.5,7.5,44.564,35.438,3.803,9,GS1_205.04,12.7,7,GS1_205.04,13.6492220650636,9
GS1_205.05,489.4,12.5,9,48.736,39.803,4.433,9,GS1_205.05,13.4,7,GS1_205.05,14.8421759570181,9
GS1_205.06,779.6,15,10.5,45.231,37.258,4.07,9,GS1_205.06,12.4,7,GS1_205.06,15.8554572271386,9
GS1_206.01,452.2,15,9,48.188,40.343,4.752,12,GS1_206.01,13,10,GS1_206.01,14.7741935483871,12
GS1_206.02,609.8,15.5,9.5,47.858,39.792,5.096,12,GS1_206.02,11.8,10,GS1_206.02,15.1079136690647,12
GS1_206.03,669,15.5,10,50.642,42.965,5.952,12,GS1_206.03,11.4,10,GS1_206.03,14.0779907468605,12
GS1_206.04,663.8,15.5,10,46.726,38.982,4.817,12,GS1_206.04,10.4,10,GS1_206.04,12.4335106382979,12
GS1_206.05,420.2,12,8.5,49.833,41.518,5.239,12,GS1_206.05,10.5,10,GS1_206.05,12.2147651006711,12
GS1_206.06,806.9,18,10.5,48.125,39.896,5.058,12,GS1_206.06,11.6,9,GS1_206.06,13.7355584082157,12
GS1_207.01,617.3,16.5,9.5,48.439,41.501,4.621,12,GS1_207.01,11.4,10,GS1_207.01,13.3289124668435,12
GS1_207.02,667.2,18,9,44.437,37.432,4.264,12,GS1_207.02,10.9,10,GS1_207.02,13.4831460674157,12
GS1_207.03,585.6,14,9,47.797,41.629,5.317,12,GS1_207.03,10.7,10,GS1_207.03,12.0364346128822,12
GS1_207.04,715.2,17.5,9.5,47.531,41.19,5.638,12,GS1_207.04,10.6,10,GS1_207.04,13.9055222887558,12
GS1_207.05,758,16.5,10.5,43.214,37.924,5.444,12,GS1_207.05,10.7,10,GS1_207.05,14.2386288727752,12
GS1_207.06,728.3,17,9.5,47.884,41.608,5.497,12,GS1_207.06,10.4,10,GS1_207.06,12.3056994818653,12
GS1_208.01,848,16,10,49.521,41.276,4.38,2,GS1_208.01,8.9,2,GS1_208.01,11.1491108071135,2
GS1_208.02,522,12.5,9,52.065,45.086,4.878,2,GS1_208.02,10,2,GS1_208.02,15.0499286733238,2
GS1_208.03,326.7,10,7.5,47.453,38.653,3.855,2,GS1_208.03,10.1,2,GS1_208.03,12.5,2
GS1_208.04,884,16,10,51.228,43.147,4.582,2,GS1_208.04,10,2,GS1_208.04,15.1688973868706,2
GS1_208.05,557.6,14,9.5,49.609,41.989,4.353,2,GS1_208.05,11,2,GS1_208.05,13.550135501355,2
GS1_208.06,636.7,14,9,52.673,45.301,4.508,2,GS1_208.06,11.2,2,GS1_208.06,15.9003831417625,2
GS1_209.01,758.7,17,10.5,50.224,41.775,4.763,12,GS1_209.01,10.9,10,GS1_209.01,13.2707774798928,12
GS1_209.02,891.6,16.5,11,52.991,44.748,6.786,12,GS1_209.02,11.4,10,GS1_209.02,14.2762723066755,12
GS1_209.03,776.6,19.5,9.5,50.798,42.951,5.606,12,GS1_209.03,11.8,10,GS1_209.03,15.4545454545455,12
GS1_209.04,751.9,18,9.5,51.763,42.958,5.149,12,GS1_209.04,10.2,10,GS1_209.04,12.2829581993569,12
GS1_209.05,851.2,18.5,10.5,47.698,39.348,4.053,12,GS1_209.05,11.5,10,GS1_209.05,13.618925831202,12
GS1_209.06,503.6,17.5,8.5,49.685,41.349,4.742,12,GS1_209.06,10.7,10,GS1_209.06,12.9310344827586,12
GS1_21.01,1078.3,18,11,55.473,49.719,10.234,6,GS1_21.01,12.2,3,GS1_21.01,10.7400130975769,6
GS1_21.02,1096.4,18.5,10.5,53.477,47.44,7.59,6,GS1_21.02,11.4,3,GS1_21.02,14.1276041666667,6
GS1_21.03,954.6,18.5,10,53.407,47.158,8.579,6,GS1_21.03,11.3,3,GS1_21.03,13.7508069722402,6
GS1_21.04,916,18,10.5,52.474,46.162,8.042,6,GS1_21.04,9.9,3,GS1_21.04,13.8237159162968,6
GS1_21.05,636.6,15.5,9.5,51.758,45.094,7.077,6,GS1_21.05,11.4,3,GS1_21.05,14.1650422352177,6
GS1_21.06,1001.7,18,11,52.533,46.441,8.371,6,GS1_21.06,11.8,3,GS1_21.06,15.6329113924051,6
GS1_210.01,480,14,9,50.134,41.073,5.49,12,GS1_210.01,13.2,10,GS1_210.01,16.0762942779292,12
GS1_210.02,801.6,17,10,48.758,40.899,4.584,12,GS1_210.02,11.1,10,GS1_210.02,16.4955070603338,12
GS1_210.03,711,16.5,10,46.71,39.01,4.634,12,GS1_210.03,11.9,10,GS1_210.03,14.9580915538362,12
GS1_210.04,940.6,18.5,10.5,54.32,45.65,5.446,12,GS1_210.04,10.1,9,GS1_210.04,14.3989431968296,12
GS1_210.05,812.5,16.5,10.5,50.839,43.033,5.694,12,GS1_210.05,11.4,10,GS1_210.05,14.1025641025641,12
GS1_210.06,719.9,17,10.5,48.167,40.096,4.411,12,GS1_210.06,12.3,10,GS1_210.06,14.6229508196721,12
GS1_211.01,208.7,13,5.5,46.63,37.637,4.339,4,GS1_211.01,11.6,4,GS1_211.01,15.5898876404494,4
GS1_211.02,276,13,7,47.509,39.985,4.635,4,GS1_211.02,11.1,6,GS1_211.02,15.921963499056,4
GS1_211.03,386.6,15,8,44.703,37.482,4.411,4,GS1_211.03,12,6,GS1_211.03,14.7330960854093,4
GS1_211.04,515,16.5,8.5,46.306,38.453,4.366,4,GS1_211.04,12,6,GS1_211.04,14.5150501672241,4
GS1_211.05,317.1,13,7,49.236,42.36,4.967,4,GS1_211.05,12,4,GS1_211.05,15.6493506493506,4
GS1_211.06,204.1,12,5.5,50.743,43.729,5.85,4,GS1_211.06,12.7,4,GS1_211.06,16.3584637268848,4
GS1_212.01,511.4,15,9,57.999,53.042,12.529,4,GS1_212.01,9,4,GS1_212.01,11.6793365583967,4
GS1_212.02,684.7,17,9.5,57.58,51.499,10.552,4,GS1_212.02,11.1,4,GS1_212.02,14.7596479350034,4
GS1_212.03,361.2,14.5,8.5,57.855,51.335,9.368,4,GS1_212.03,11.1,4,GS1_212.03,15.6210790464241,4
GS1_212.04,270.2,13.5,7,53.201,46.4,6.329,4,GS1_212.04,13.8,4,GS1_212.04,16.8891855807744,4
GS1_212.05,488.8,14.5,8.5,50.879,43.931,5.584,4,GS1_212.05,9.5,4,GS1_212.05,16.9201520912548,4
GS1_212.06,715.4,16,10,56.41,50.776,10.618,4,GS1_212.06,10.4,4,GS1_212.06,13.0403968816442,4
GS1_22.01,482.7,14.5,8.5,52.593,45.224,7.153,8,GS1_22.01,7.5,7,GS1_22.01,7.89957134109002,8
GS1_22.02,554.8,15.5,9,48.983,41.189,5.256,8,GS1_22.02,9.9,7,GS1_22.02,14.2767295597484,8
GS1_22.03,775.8,16,10,55.254,47.551,8.823,8,GS1_22.03,10.5,7,GS1_22.03,12.9380053908356,8
GS1_22.04,737.8,17.5,9.5,55.392,48.671,9.586,8,GS1_22.04,10.2,7,GS1_22.04,11.8859915100061,8
GS1_22.05,452.7,15,8,53.074,44.905,6.991,8,GS1_22.05,9.9,7,GS1_22.05,15.7626037013401,8
GS1_22.06,756.3,17,10,55.752,48.968,9.987,8,GS1_22.06,10.1,7,GS1_22.06,11.3493064312736,8
GS1_23.01,943.4,17.5,10,56.643,48.564,7.285,12,GS1_23.01,11.7,9,GS1_23.01,14.2672692059393,12
GS1_23.02,941.9,17,11,54.799,46.85,7.672,12,GS1_23.02,10.5,9,GS1_23.02,14.4212523719165,12
GS1_23.03,908.8,18,11,51.281,43,5.484,12,GS1_23.03,8.2,9,GS1_23.03,9.484404837683,12
GS1_23.04,751.6,17,10,53.283,45.252,6.951,12,GS1_23.04,11,9,GS1_23.04,12.3803446075303,12
GS1_23.05,1008.8,17.5,11,54.319,46.544,7.226,12,GS1_23.05,10.2,9,GS1_23.05,12.7862595419847,12
GS1_23.06,664.2,15,10.5,53.147,46.61,6.871,12,GS1_23.06,11.1,9,GS1_23.06,16.0485933503836,12
GS1_24.01,1654.4,20.5,12,48.933,41.11,4.203,1,GS1_24.01,10,1,GS1_24.01,15.7859078590786,1
GS1_24.02,1047.9,18,11,54.616,48.119,5.517,1,GS1_24.02,10.2,1,GS1_24.02,15.7697121401752,1
GS1_24.03,1110.2,16,12,54.992,47.868,5.174,1,GS1_24.03,9.8,1,GS1_24.03,14.6112600536193,1
GS1_24.04,1524.8,19,11,46.329,40.188,5.592,1,GS1_24.04,14.8,1,GS1_24.04,16.2073490813648,1
GS1_24.05,1169.2,16,11.5,50.673,44.281,5.869,1,GS1_24.05,14.1,1,GS1_24.05,14.6437994722955,1
GS1_24.06,1159.6,17,11.5,53.938,47.247,5.406,1,GS1_24.06,12.8,1,GS1_24.06,13.8681592039801,1
GS1_25.01,946.4,18.5,10.5,57.91,51.26,9.603,9,GS1_25.01,11,10,GS1_25.01,13.013698630137,9
GS1_25.02,789.7,17,10,55.733,48.971,8.563,9,GS1_25.02,8.8,7,GS1_25.02,9.77917981072555,9
GS1_25.03,729.3,17.5,10,53.295,46.372,6.589,9,GS1_25.03,11.6,7,GS1_25.03,14.3979057591623,9
GS1_25.04,695.9,18,9.5,51.8,44.358,6.568,9,GS1_25.04,9.9,7,GS1_25.04,13.1547619047619,9
GS1_25.05,719.5,18,9.5,54.962,47.959,7.576,9,GS1_25.05,12.6,7,GS1_25.05,15.6956819739548,9
GS1_25.06,741,17.5,10,56.744,49.83,7.735,9,GS1_25.06,12.8,7,GS1_25.06,15.3008962868118,9
GS1_26.01,707.8,15,9.5,50.45,42.822,6.09,6,GS1_26.01,13.4,7,GS1_26.01,17.1655467318265,6
GS1_26.02,592.2,14,10,50.616,42.142,5.557,6,GS1_26.02,13,7,GS1_26.02,15.7407407407407,6
GS1_26.03,548.1,14.5,8.5,53.038,45.429,7.259,6,GS1_26.03,13.8,7,GS1_26.03,17.8082191780822,6
GS1_26.04,580.8,14,9.5,53.327,45.354,7.388,6,GS1_26.04,13.1,7,GS1_26.04,16.4141414141414,6
GS1_26.05,671.3,16,9,53.404,45.544,7.691,6,GS1_26.05,13,7,GS1_26.05,15.8590308370044,6
GS1_26.06,894.8,16.5,10,51.557,44.27,6.902,6,GS1_26.06,13.6,7,GS1_26.06,17.5895765472313,6
GS1_27.01,607.3,17,9.5,53.855,46.142,7.227,5,GS1_27.01,14.3,5,GS1_27.01,17.5427069645204,5
GS1_27.02,998.5,21.5,10.5,52.936,46.243,6.714,5,GS1_27.02,12.5,5,GS1_27.02,14.1861937935402,5
GS1_27.03,663.7,17.5,10.5,52.065,44.693,5.27,5,GS1_27.03,9.2,5,GS1_27.03,14.6771037181996,5
GS1_27.04,699.5,18.5,9.5,52.511,45.634,6.719,5,GS1_27.04,11.7,5,GS1_27.04,14.6467919637071,5
GS1_27.05,891.7,20,10.5,53.446,45.398,6.147,5,GS1_27.05,11,5,GS1_27.05,14.9616368286445,5
GS1_27.06,900.6,20,11,50.167,43.151,5.724,5,GS1_27.06,11.3,5,GS1_27.06,13.7908915971777,5
GS1_28.01,666.9,14.5,10,46.838,38.002,4.074,12,GS1_28.01,16.1,10,GS1_28.01,19.3227091633466,12
GS1_28.02,597.1,13,10,47.844,38.987,4.372,12,GS1_28.02,13.9,10,GS1_28.02,20.4330175913396,12
GS1_28.03,690.3,13,10,48.694,39.988,4.46,12,GS1_28.03,15.3,10,GS1_28.03,19.2207792207792,12
GS1_29.01,743.3,14.5,10,48.402,41.435,5.183,1,GS1_29.01,11.8,1,GS1_29.01,13.7388926862611,1
GS1_29.02,698,13.5,10,49.145,41.979,5.02,1,GS1_29.02,10.7,1,GS1_29.02,16.3265306122449,1
GS1_29.03,795.8,14,10.5,46.428,39.009,4.302,1,GS1_29.03,12.7,1,GS1_29.03,15.542328042328,1
GS1_29.04,589.1,13,9.5,49.256,41.551,4.479,1,GS1_29.04,13.4,1,GS1_29.04,17.1974522292994,1
GS1_29.05,676.5,13,10,50.656,43.056,5.164,1,GS1_29.05,8.8,1,GS1_29.05,14.7247119078105,1
GS1_29.06,668.5,13,9.5,48.857,41.906,5.216,1,GS1_29.06,10.6,1,GS1_29.06,16.0224438902743,1
GS1_3.01,724.9,17,9.5,45.166,37.975,4.246,10,GS1_3.01,11.3,8,GS1_3.01,14.5192936559843,10
GS1_3.02,577.9,16,8,50.429,43.281,5.334,10,GS1_3.02,11.9,8,GS1_3.02,16.6146158650843,10
GS1_3.03,469.5,14,8.5,46.842,38.79,4.459,10,GS1_3.03,12.2,9,GS1_3.03,14.2392717815345,10
GS1_3.04,709.9,18.5,9.5,46.528,37.866,4.165,10,GS1_3.04,12.3,8,GS1_3.04,16.3265306122449,10
GS1_3.05,620.6,17.5,9,50.627,43.117,5.265,10,GS1_3.05,13.2,9,GS1_3.05,20.8274894810659,10
GS1_3.06,411.4,13,8.5,54.553,46.567,6.747,10,GS1_3.06,12,10,GS1_3.06,15.9214092140921,10
GS1_30.01,1090.3,20,11,43.783,36.912,4.368,1,GS1_30.01,11.4,1,GS1_30.01,15.4057771664374,1
GS1_30.02,879,18.5,10.5,46.706,39.792,4.485,1,GS1_30.02,7.5,1,GS1_30.02,15.6934306569343,1
GS1_30.03,810.5,16.5,10.5,50.107,42.46,5.251,1,GS1_30.03,9.4,1,GS1_30.03,12.9251700680272,1
GS1_30.04,791.8,18,9.5,46.286,38.736,4.197,1,GS1_30.04,11.4,1,GS1_30.04,15.8018867924528,1
GS1_30.05,873.8,17,10.5,48.251,40.907,4.851,1,GS1_30.05,10.3,1,GS1_30.05,13.8439915671117,1
GS1_30.06,945.2,19,10,47.034,39.299,4.481,1,GS1_30.06,11.1,1,GS1_30.06,14.5443196004994,1
GS1_31.01,607.8,15.5,9.5,54.057,46.313,6.497,7,GS1_31.01,8.8,6,GS1_31.01,18.8987083616587,7
GS1_31.02,295.7,12.5,8.5,52.912,45.726,4.838,7,GS1_31.02,11.1,6,GS1_31.02,18.651832460733,7
GS1_31.03,432.3,16,8.5,48.103,40.25,4.631,7,GS1_31.03,11.7,6,GS1_31.03,13.75,7
GS1_31.04,680.8,16.5,9.5,51.495,43.62,5.012,7,GS1_31.04,12.4,6,GS1_31.04,16.327868852459,7
GS1_31.05,458.5,14.5,8.5,47.543,39.356,4.136,7,GS1_31.05,10.8,6,GS1_31.05,13.7539432176656,7
GS1_31.06,439.7,16,8,45.963,37.614,4.044,7,GS1_31.06,9.4,6,GS1_31.06,11.3183279742765,7
GS1_32.01,840.6,16,10,51.978,43.314,5.702,5,GS1_32.01,12.1,5,GS1_32.01,15.3230769230769,5
GS1_32.02,589.6,15.5,9,47.893,38.858,5.012,5,GS1_32.02,12.7,5,GS1_32.02,14.7766323024055,5
GS1_32.03,713.1,16,9.5,53.497,43.851,5.732,5,GS1_32.03,11.7,5,GS1_32.03,13.0257801899593,5
GS1_32.04,640.6,17,9,50.331,42.032,4.938,5,GS1_32.04,11.2,5,GS1_32.04,14.9272612270715,5
GS1_32.05,639.8,17.5,9.5,53.164,43.26,6.093,5,GS1_32.05,8.8,5,GS1_32.05,14.8474576271186,5
GS1_32.06,564.7,17,8.5,52.349,43.294,6.236,5,GS1_32.06,11.6,5,GS1_32.06,14.0749846342962,5
GS1_33.01,624.5,15.5,9,47.062,39.027,4.176,9,GS1_33.01,13.2,10,GS1_33.01,16.374269005848,9
GS1_33.02,751.5,13.5,10.5,49.474,41.181,4.55,9,GS1_33.02,12,10,GS1_33.02,14.7077713551702,9
GS1_33.03,720.3,15.5,10.5,47.781,39.269,4.205,9,GS1_33.03,13,10,GS1_33.03,16.140350877193,9
GS1_33.04,483.1,14,8.5,46.373,38.193,3.848,9,GS1_33.04,11.3,10,GS1_33.04,14.2061281337047,9
GS1_33.05,1202,18.5,11.5,49.194,40.856,4.23,9,GS1_33.05,12.2,10,GS1_33.05,14.7413182140326,9
GS1_33.06,918.5,17.5,10,49.132,41.127,4.604,9,GS1_33.06,11.3,10,GS1_33.06,14.4479495268139,9
GS1_34.01,794.1,15,11.5,47.267,39.383,4.697,8,GS1_34.01,12,7,GS1_34.01,16.2612035851472,8
GS1_34.02,701.7,16.5,10,45.661,37.466,3.758,8,GS1_34.02,11.4,7,GS1_34.02,15.1238591916558,8
GS1_34.03,983.4,19,10.5,45.265,36.929,4.508,8,GS1_34.03,12.4,7,GS1_34.03,14.320987654321,8
GS1_34.04,549.1,15,9,48.676,40.264,4.498,8,GS1_34.04,13.4,7,GS1_34.04,19.9305555555556,8
GS1_34.05,950.6,16,10.5,48.6,39.778,5.194,8,GS1_34.05,11.8,7,GS1_34.05,12.3704215618521,8
GS1_34.06,761.8,16.5,10.5,49.835,41.575,4.732,8,GS1_34.06,10.8,7,GS1_34.06,14.6341463414634,8
GS1_35.01,534.1,14.5,9,51.871,46.455,8.244,4,GS1_35.01,11.1,6,GS1_35.01,14.1340411413404,4
GS1_35.02,515.2,16,8,50.668,43.038,5.698,4,GS1_35.02,10.5,6,GS1_35.02,12.7038043478261,4
GS1_35.03,652.4,15.5,9,52.762,45.911,7.121,4,GS1_35.03,9.7,4,GS1_35.03,11.2621359223301,4
GS1_35.04,694.9,15.5,9.5,54.292,49.005,9.144,4,GS1_35.04,10.5,4,GS1_35.04,13.3816743572841,4
GS1_35.05,668.5,17,9,51.257,44.723,6.239,4,GS1_35.05,8.9,6,GS1_35.05,11.2649465072373,4
GS1_35.06,651.9,14.5,10,53.051,46.22,6.831,4,GS1_35.06,12.7,6,GS1_35.06,14.8242811501597,4
GS1_36.01,549.1,13,8.5,52.691,46.325,6.909,7,GS1_36.01,12.9,6,GS1_36.01,14.6060606060606,7
GS1_36.02,788.8,14.5,10.5,53.141,46.714,7.508,7,GS1_36.02,11.8,6,GS1_36.02,13.0293159609121,7
GS1_36.03,688.2,15,9.5,51.763,44.873,6.002,7,GS1_36.03,12.2,6,GS1_36.03,14.7255689424364,7
GS1_36.04,506.8,14,8.5,52.784,45.596,6.193,7,GS1_36.04,11.7,6,GS1_36.04,14.6374829001368,7
GS1_36.05,556.2,13.5,8.5,51.821,44.813,6.245,7,GS1_36.05,11.3,6,GS1_36.05,14.431586113002,7
GS1_36.06,543.7,11,9,51.415,44.365,5.737,7,GS1_36.06,10.3,6,GS1_36.06,12.7824858757062,7
GS1_37.01,547.6,13,8.5,47.436,39.422,4.545,10,GS1_37.01,12.8,9,GS1_37.01,14.934660858743,10
GS1_37.02,535.9,13,8.5,46.024,37.029,4.136,10,GS1_37.02,10,10,GS1_37.02,11.8824265165729,10
GS1_37.03,549,15,9,44.641,36.744,3.972,10,GS1_37.03,12.4,9,GS1_37.03,15.5417956656347,10
GS1_37.04,580,14,9,45.076,37.865,4.562,10,GS1_37.04,10,8,GS1_37.04,12.7182044887781,10
GS1_37.05,538.4,14.5,9,44.96,37.166,4.388,10,GS1_37.05,11.8,9,GS1_37.05,13.6026936026936,10
GS1_37.06,602.5,13,8.5,47.194,38.843,3.767,10,GS1_37.06,13.1,8,GS1_37.06,17.979797979798,10
GS1_38.01,786,14.5,10.5,51.684,44.646,5.775,7,GS1_38.01,11.6,6,GS1_38.01,17.1970209884902,7
GS1_38.02,848.5,15.5,11,48.936,41.558,4.692,7,GS1_38.02,11.9,6,GS1_38.02,16.9112954690491,7
GS1_38.03,957.9,14,11.5,52.69,45.539,4.932,7,GS1_38.03,12,6,GS1_38.03,23.6138290932812,7
GS1_38.04,381.4,11,8.5,58.941,54.794,7.276,7,GS1_38.04,10,6,GS1_38.04,17.5524475524475,7
GS1_38.05,847.6,15.5,11,50.487,43.192,5.439,7,GS1_38.05,10.9,6,GS1_38.05,15.359477124183,7
GS1_38.06,839.8,15,11,50.072,42.816,4.879,7,GS1_38.06,11.6,6,GS1_38.06,16.7002012072435,7
GS1_39.01,404.7,16,8,46.856,38.09,4.629,7,GS1_39.01,12.6,6,GS1_39.01,15.8354114713217,7
GS1_39.02,431.8,16.5,8,51.896,43.604,6.047,7,GS1_39.02,14.7,6,GS1_39.02,24.0482233502538,7
GS1_39.03,443.8,16,9,50.854,42.839,6.454,7,GS1_39.03,13.4,6,GS1_39.03,20.0395517468688,7
GS1_39.04,365.1,13.5,8,51.056,42.068,5.836,7,GS1_39.04,14.8,6,GS1_39.04,24.888321633695,7
GS1_39.05,497.2,17,8.5,49.827,42.42,6.384,7,GS1_39.05,10,6,GS1_39.05,12.6255380200861,7
GS1_39.06,315.4,13.5,7.5,46.972,38.702,4.477,7,GS1_39.06,12.3,6,GS1_39.06,17.8988326848249,7
GS1_4.01,633.4,14.5,9,54.767,47.048,4.878,4,GS1_4.01,12.2,4,GS1_4.01,18.1818181818182,4
GS1_4.02,546.6,14.5,8,56.446,48.899,5.652,4,GS1_4.02,11.6,4,GS1_4.02,16.5542611894543,4
GS1_4.03,835.8,16,10,52.952,46.005,5.694,4,GS1_4.03,7.8,4,GS1_4.03,11.653447223917,4
GS1_4.04,870.9,16.5,10.5,53.311,46.386,5.691,4,GS1_4.04,11.8,4,GS1_4.04,14.4040790312301,4
GS1_4.05,823.1,14,11,53.004,45.717,5.721,4,GS1_4.05,11.2,4,GS1_4.05,14.4429160935351,4
GS1_4.06,649.6,15,9.5,50.266,43.528,5.498,4,GS1_4.06,10.5,4,GS1_4.06,13.4591194968553,4
GS1_40.01,377.2,13.5,7.5,45.352,36.85,3.877,8,GS1_40.01,10.3,7,GS1_40.01,16.4017800381437,8
GS1_40.02,731.3,15,10,48.639,40.146,4.504,8,GS1_40.02,13.1,7,GS1_40.02,15.4811715481172,8
GS1_40.03,458.6,13.5,8.5,49.315,40.708,4.41,8,GS1_40.03,13.6,7,GS1_40.03,18.0923076923077,8
GS1_40.05,396.2,12.5,8,54.484,46.116,5.717,8,GS1_40.05,14,7,GS1_40.05,21.4539007092199,8
GS1_40.06,420.4,14,8.5,44.96,36.193,3.665,8,GS1_40.06,13.7,7,GS1_40.06,17.4177831912302,8
GS1_41.01,512.5,13.5,8.5,48.839,41.756,4.92,8,GS1_41.01,12.5,7,GS1_41.01,16.5436654366544,8
GS1_41.01,558.8,12,9.5,48.909,41.346,4.366,12,GS1_41.01,11.8,9,GS1_41.01,15.4335719968178,12
GS1_41.02,391.5,12,8.5,53.903,48.371,6.594,8,GS1_41.02,12,7,GS1_41.02,15.4354354354354,8
GS1_41.02,472.3,14,8.5,45.757,38.235,4.045,12,GS1_41.02,11.3,9,GS1_41.02,15.9841479524439,12
GS1_41.03,367.8,11.5,8.5,57.237,52.521,9.064,8,GS1_41.03,11.5,7,GS1_41.03,15.4534606205251,8
