EntryID,Pop,Year,Site,Block,Plot,Gid,Fruit,Weight,Length,Width,Brix,DM,L,a,b
17-180_3-2B.03,C0,2017,B,3,2,17-180_3-2B.03,3,477.9,12.5,8.5,12.8,14.3445435827042,67.5373009426579,23.2732388647417,67.5160955731473
17-180_3-2B.04,C0,2017,B,3,2,17-180_3-2B.04,4,901.8,15.5,11.0,10.5,11.5434500648508,70.2410307622769,19.6763800627758,69.0332958406627
17-180_3-2B.05,C0,2017,B,3,2,17-180_3-2B.05,5,916.1,16.5,11.0,11.4,16.0427807486631,72.8793816854427,15.6238958255702,66.8038566975574
17-180_3-2B.06,C0,2017,B,3,2,17-180_3-2B.06,6,741.2,15.0,9.5,12.0,16.5472312703583,69.8305370625244,21.6602555849709,76.408383048718
17-180_3-2B.07,C0,2017,B,3,2,17-180_3-2B.07,7,1562.0,19.0,12.0,13.2,19.5488721804511,66.8327712701433,26.4561260362848,70.4222062432571
17-180_3-2B.08,C0,2017,B,3,2,17-180_3-2B.08,8,809.6,16.0,10.5,11.4,14.5888594164456,71.682384829552,20.3140298933084,60.72408812726
17-180_3-2B.09,C0,2017,B,3,2,17-180_3-2B.09,9,1061.3,17.0,11.5,11.9,14.2153413089374,71.1773331090922,18.6028192054793,68.7444423090189
17-180_3-2B.10,C0,2017,B,3,2,17-180_3-2B.10,10,462.4,12.5,8.5,11.9,16.4516129032258,70.4983994945934,22.2551760479153,71.1764355912828
17-180_3-2B.11,C0,2017,B,3,2,17-180_3-2B.11,11,691.2,15.5,9.5,11.7,17.7762039660057,70.4552629991617,22.4045957008036,70.4586378754075
17-180_3-2B.12,C0,2017,B,3,2,17-180_3-2B.12,12,591.6,13.5,8.5,11.4,14.4645340751043,67.9807966381929,23.3913656755093,70.3172740884586
17-180_3-2B.13,C0,2017,B,3,2,17-180_3-2B.13,13,974.9,17.0,10.0,11.1,16.0280970625798,67.5812667746653,22.1566974126003,76.3064872641983
17-180_3-2B.14,C0,2017,B,3,2,17-180_3-2B.14,14,854.5,15.5,10.0,12.6,17.6392572944297,70.0798308880837,20.8085506120315,72.4729575681512
17-180_3-2B.15,C0,2017,B,3,2,17-180_3-2B.15,15,626.6,15.0,9.0,11.9,17.9133858267717,68.6010548410076,24.9253691628175,70.6522258230876
17-180_3-2B.16,C0,2017,B,3,2,17-180_3-2B.16,16,460.1,13.0,7.5,11.0,17.1001300390117,70.145084367309,22.7051469492899,72.6109512492007
17-180_3-2B.17,C0,2017,B,3,2,17-180_3-2B.17,17,878.2,13.5,10.5,9.6,13.7792642140468,71.8505726637778,16.5728300442906,68.4726756199404
17-187_3-2B.01,C2,2017,B,3,2,17-187_3-2B.01,1,655.6,15.5,9.5,10.3,13.102511880516,66.5939733148018,24.5627631621256,71.9301067598366
17-187_3-2B.02,C2,2017,B,3,2,17-187_3-2B.02,2,429.3,14.0,8.0,11.7,16.7098445595855,67.0664301581427,23.1518493727802,73.3364266057225
17-187_3-2B.03,C2,2017,B,3,2,17-187_3-2B.03,3,350.9,11.5,8.0,13.3,16.078184110971,64.5877765740594,26.3493579437946,70.4701096559193
17-187_3-2B.04,C2,2017,B,3,2,17-187_3-2B.04,4,790.8,17.0,10.5,9.2,11.2044817927171,66.7241902831638,24.0256967302345,72.561299907004
17-187_3-2B.05,C2,2017,B,3,2,17-187_3-2B.05,5,719.5,13.5,9.5,10.8,15.7036029911625,70.3862943794922,21.5665912193123,71.6906858983697
17-187_3-2B.06,C2,2017,B,3,2,17-187_3-2B.06,6,493.5,11.5,9.0,14.0,21.71581769437,68.7614054229598,27.723868331163,73.5331182212094
17-187_3-2B.07,C2,2017,B,3,2,17-187_3-2B.07,7,675.0,13.5,9.0,11.1,14.2857142857143,69.8135833005343,23.3814666355491,71.524474687246
17-187_3-2B.08,C2,2017,B,3,2,17-187_3-2B.08,8,694.6,16.0,9.0,13.9,17.7206851119895,61.5470841995859,28.6093745267127,72.1636314745663
17-187_3-2B.09,C2,2017,B,3,2,17-187_3-2B.09,9,693.6,17.0,8.5,13.2,19.0940766550523,63.7392677568903,30.0851833708712,71.7478161301218
17-187_3-2B.10,C2,2017,B,3,2,17-187_3-2B.10,10,709.3,15.0,9.0,14.6,18.9750692520776,65.8714929278976,26.6966938078092,70.3067943426417
17-187_3-2B.11,C2,2017,B,3,2,17-187_3-2B.11,11,556.3,12.5,8.5,11.4,17.9851250845166,70.303246688611,19.6141383592545,72.5241532061989
17-187_3-2B.12,C2,2017,B,3,2,17-187_3-2B.12,12,582.5,14.5,8.0,12.2,17.9146256123163,65.6059400071659,27.0272139783,70.5784530603196
17-187_3-2B.13,C2,2017,B,3,2,17-187_3-2B.13,13,341.6,13.0,7.0,13.4,19.9052132701422,64.5589248107818,29.1385612403984,72.671583566491
17-187_3-2B.14,C2,2017,B,3,2,17-187_3-2B.14,14,489.1,11.5,9.0,11.3,15.3177257525084,69.836186828423,20.2445860650145,69.4110891681787
17-187_3-2B.15,C2,2017,B,3,2,17-187_3-2B.15,15,554.9,14.0,8.5,13.2,16.8553459119497,62.2832886146519,27.7124764766172,70.6979690734867
17-187_3-2B.16,C2,2017,B,3,2,17-187_3-2B.16,16,401.9,13.5,8.5,12.4,15.9658344283837,66.7750993604014,26.746440362782,67.7472491286227
17-187_3-2B.17,C2,2017,B,3,2,17-187_3-2B.17,17,410.0,15.5,8.0,10.6,12.2340425531915,68.7729909831407,20.2304280776994,65.9008175347001
17-187_3-2B.18,C2,2017,B,3,2,17-187_3-2B.18,18,361.1,12.5,7.0,13.0,18.2140326009922,64.5645364944039,30.3605251119204,72.6198894917516
17-187_3-2B.19,C2,2017,B,3,2,17-187_3-2B.19,19,299.7,13.0,7.0,14.1,19.2498230714791,64.3080058993769,28.2070514844895,69.7379518442011
17-187_3-2B.20,C2,2017,B,3,2,17-187_3-2B.20,20,484.1,14.0,9.0,11.7,13.328729281768,68.0132438679548,22.0700954515049,69.251129405038
17-180_3-1B.01,C0,2017,B,3,1,17-180_3-1B.01,1,505.9,13.0,8.5,13.3,15.4005524861878,63.7981412916653,29.6053645539016,73.7815639550109
17-180_3-1B.02,C0,2017,B,3,1,17-180_3-1B.02,2,427.4,12.5,8.0,11.4,17.7688710754843,66.6762633268696,25.5322580444555,73.2707617600953
17-180_3-1B.03,C0,2017,B,3,1,17-180_3-1B.03,3,773.7,13.5,10.5,10.4,12.5569290826285,69.0486610192205,25.0647101246192,65.7723777079233
17-180_3-1B.04,C0,2017,B,3,1,17-180_3-1B.04,4,580.3,15.0,9.0,10.9,17.7008491182234,65.9552394699304,24.9769262913194,73.2799668013516
17-180_3-1B.05,C0,2017,B,3,1,17-180_3-1B.05,5,402.7,14.0,8.5,13.0,16.9220945083014,72.3499781290745,19.1181955134963,70.2540717481699
17-180_3-1B.06,C0,2017,B,3,1,17-180_3-1B.06,6,592.4,15.0,9.0,12.0,14.7854785478548,67.3684597768308,26.5142474195759,67.2835988958119
17-180_3-1B.07,C0,2017,B,3,1,17-180_3-1B.07,7,982.4,17.0,10.0,10.1,16.1814488828707,67.5111976320012,25.2944349007909,77.0490433054312
17-180_3-1B.08,C0,2017,B,3,1,17-180_3-1B.08,8,868.2,16.0,10.0,10.7,13.0975769482646,67.3534851101934,24.0148272913542,75.7384031161444
17-180_3-1B.09,C0,2017,B,3,1,17-180_3-1B.09,9,583.9,13.0,9.0,11.2,14.5003265839321,69.9088612284974,20.4603409529918,69.2597587836486
17-180_3-1B.10,C0,2017,B,3,1,17-180_3-1B.10,10,777.0,15.5,9.5,2.7,14.6666666666667,68.697628155884,20.8675009313199,71.2235243618173
17-180_3-1B.11,C0,2017,B,3,1,17-180_3-1B.11,11,402.5,12.0,8.5,10.8,14.1737426518615,68.9146578243784,21.3133317890612,68.3975224657065
17-180_3-1B.12,C0,2017,B,3,1,17-180_3-1B.12,12,628.6,16.0,9.0,10.2,15.9121171770972,66.9728221928876,22.5449894835401,65.7889779136943
17-180_3-1B.13,C0,2017,B,3,1,17-180_3-1B.13,13,863.8,16.0,10.5,6.0,9.63172804532578,68.1604163573883,20.1872295078789,70.9551195262956
17-180_3-1B.14,C0,2017,B,3,1,17-180_3-1B.14,14,459.7,13.0,8.5,8.5,10.4599873976055,71.0188995977191,17.8343319722739,64.85334742679
17-180_3-1B.15,C0,2017,B,3,1,17-180_3-1B.15,15,690.4,16.0,10.0,10.1,13.6118598382749,67.4126037305753,24.6442107604869,73.189009084654
17-180_3-1B.16,C0,2017,B,3,1,17-180_3-1B.16,16,432.3,14.0,8.0,11.3,13.099257258609,66.3530193118042,24.213009230393,66.5906045991951
17-180_3-1B.17,C0,2017,B,3,1,17-180_3-1B.17,17,537.9,15.0,9.0,9.9,14.3859649122807,66.9667757128375,25.0300601739116,75.0504687602389
17-180_3-1B.18,C0,2017,B,3,1,17-180_3-1B.18,18,345.3,12.5,8.0,10.7,12.7525252525253,69.931414666669,19.9751381041164,63.0222750170342
17-180_3-1B.19,C0,2017,B,3,1,17-180_3-1B.19,19,651.9,15.0,10.0,7.0,9.47867298578199,71.2962934797124,16.7266791943758,62.9484392028396
17-180_3-1B.21,C0,2017,B,3,1,17-180_3-1B.21,21,800.8,16.5,9.5,10.4,16.8106312292359,67.1801363761237,26.1505097277701,75.952197888487
17-180_3-1B.22,C0,2017,B,3,1,17-180_3-1B.22,22,480.1,12.5,9.5,8.8,10.1718213058419,71.7283796708094,19.0598762650048,61.915523128192
17-180_3-1B.23,C0,2017,B,3,1,17-180_3-1B.23,23,478.0,14.0,8.5,9.5,12.5786163522013,68.7498166947825,21.7694504277097,68.2382734706834
17-180_3-1B.24,C0,2017,B,3,1,17-180_3-1B.24,24,506.7,13.0,8.5,9.5,11.1475409836066,66.0380421382457,23.2143489930307,62.1745894282335
17-180_3-1B.25,C0,2017,B,3,1,17-180_3-1B.25,25,742.6,15.0,10.0,9.9,13.6147038801906,69.1757892518208,20.1526950250324,74.8518417093286
17-187_3-1B.01,C2,2017,B,3,1,17-187_3-1B.01,1,868.4,18.5,9.0,11.9,17.4982911825017,67.1169209833579,26.1502472267893,70.4524254367129
17-187_3-1B.02,C2,2017,B,3,1,17-187_3-1B.02,2,664.2,13.0,9.0,13.0,21.217827997489,68.7910870838874,25.63116516485,76.304958566399
17-187_3-1B.03,C2,2017,B,3,1,17-187_3-1B.03,3,716.4,18.0,9.0,12.6,16.3467902051621,66.9282086681752,23.590684759665,70.7553711336601
17-187_3-1B.04,C2,2017,B,3,1,17-187_3-1B.04,4,404.9,12.5,7.5,15.1,20.8573256557901,66.40592030231,24.8003915688719,72.3030868928998
17-187_3-1B.05,C2,2017,B,3,1,17-187_3-1B.05,5,796.1,16.0,9.5,10.7,16.4429530201342,67.7321868095499,22.570391913317,75.2088901070985
17-187_3-1B.06,C2,2017,B,3,1,17-187_3-1B.06,6,443.7,13.0,9.0,10.9,12.4829467939973,66.7887657593774,20.481038928693,65.2752473192763
17-187_3-1B.07,C2,2017,B,3,1,17-187_3-1B.07,7,531.9,14.5,9.0,12.4,14.7251308900524,67.3197724234559,21.5402305089473,63.8118212073875
17-187_3-1B.08,C2,2017,B,3,1,17-187_3-1B.08,8,468.7,15.5,7.0,14.3,19.0346702923181,69.2646252909036,22.8895020647042,72.0787720194905
17-187_3-1B.09,C2,2017,B,3,1,17-187_3-1B.09,9,692.6,16.0,10.5,13.7,21.112600536193,65.6028147497593,25.6606254778264,71.1252644804492
17-187_3-1B.10,C2,2017,B,3,1,17-187_3-1B.10,10,498.0,12.0,9.0,11.0,12.8763613068546,65.7961298097396,22.1489921048243,69.204791646361
17-187_3-1B.11,C2,2017,B,3,1,17-187_3-1B.11,11,727.6,13.0,10.0,12.9,18.3673469387755,65.3983721238321,27.6405754857206,74.096577220725
17-187_3-1B.12,C2,2017,B,3,1,17-187_3-1B.12,12,518.4,13.0,9.0,10.5,15.442690459849,71.5250969428833,17.2193749818161,69.9336287257175
17-187_3-1B.13,C2,2017,B,3,1,17-187_3-1B.13,13,529.9,15.5,9.0,9.3,14.1463414634146,67.7514772055774,24.7543340505546,74.1335150936558
17-187_3-1B.14,C2,2017,B,3,1,17-187_3-1B.14,14,715.8,17.0,9.5,9.4,15.1839464882943,67.6214661877288,23.8063071968614,71.884975701123
17-187_3-1B.15,C2,2017,B,3,1,17-187_3-1B.15,15,359.5,12.5,8.0,9.5,11.572498298162,66.2693123329551,21.0468431235864,64.1517654408117
17-187_3-1B.16,C2,2017,B,3,1,17-187_3-1B.16,16,429.9,12.5,8.0,10.4,13.8925294888598,67.7225382775188,22.5851488959841,68.0999207862254
17-187_3-1B.17,C2,2017,B,3,1,17-187_3-1B.17,17,657.7,15.5,9.5,12.4,18.5159500693481,66.0867170348129,26.3704742185886,73.464336744665
17-187_3-1B.18,C2,2017,B,3,1,17-187_3-1B.18,18,516.2,16.0,8.0,13.3,21.7123287671233,68.762129613261,23.0955032504903,73.4554811613389
17-187_3-1B.19,C2,2017,B,3,1,17-187_3-1B.19,19,666.5,15.0,10.5,9.9,20.8552631578947,67.7952186349636,24.3683013236388,68.610485378628
17-187_3-1B.20,C2,2017,B,3,1,17-187_3-1B.20,20,482.4,16.0,8.0,11.5,15.7726692209451,66.7401536007752,26.1834539411835,75.3770599521732
17-187_3-1B.21,C2,2017,B,3,1,17-187_3-1B.21,21,278.5,15.5,6.0,13.1,21.405750798722,68.9471167319347,20.30356010587,71.326891221113
17-185_3B.01,Amber,2017,B,3,1,17-185_3B.01,1,799.0,17.5,10.0,11.0,18.0537772087068,73.4650008887394,19.7042954709021,73.0585108618288
17-185_3B.02,Amber,2017,B,3,1,17-185_3B.02,2,994.8,17.5,10.5,12.4,15.6431803490627,68.1361683511238,24.8324671958619,74.8116593127339
17-185_3B.03,Amber,2017,B,3,1,17-185_3B.03,3,829.8,18.5,9.5,11.8,18.0794701986755,67.7173419928556,26.1641685279968,76.2440569456565
17-185_3B.04,Amber,2017,B,3,1,17-185_3B.04,4,909.7,18.5,10.0,11.8,16.9050715214564,64.8815280746191,29.0003307281897,71.9030934743731
17-185_3B.05,Amber,2017,B,3,1,17-185_3B.05,5,662.7,16.0,9.5,12.9,20.2101359703337,69.6238095179502,25.2482962693231,76.0185098402706
17-185_3B.06,Amber,2017,B,3,1,17-185_3B.06,6,785.5,16.5,10.0,14.7,19.6547144754316,67.1733678936936,25.0893620590012,73.1318150938939
17-185_3B.07,Amber,2017,B,3,1,17-185_3B.07,7,732.1,15.0,9.5,11.5,15.992414664981,66.8486927763537,25.1373986327033,76.6362162308435
17-185_3B.08,Amber,2017,B,3,1,17-185_3B.08,8,1032.5,17.5,10.0,10.9,15.7374735356387,67.4185857552289,27.7180794684958,76.6334486556249
17-185_3B.09,Amber,2017,B,3,1,17-185_3B.09,9,844.9,17.5,10.5,11.5,16.6666666666667,66.89187747493,26.0492700675558,76.733028293181
17-185_3B.10,Amber,2017,B,3,1,17-185_3B.10,10,825.5,16.0,10.0,10.8,13.7254901960784,66.6252323447211,27.5503088958003,72.7466624100275
17-182_3-1B.01,C4,2017,B,3,1,17-182_3-1B.01,1,839.5,14.5,9.5,12.9,16.6557805355976,68.0132438679548,24.8623851484997,71.2895268070012
17-182_3-1B.02,C4,2017,B,3,1,17-182_3-1B.02,2,416.4,12.5,8.5,9.8,13.7885751805647,72.3006250601844,15.9754549212231,68.8487965373312
17-182_3-1B.03,C4,2017,B,3,1,17-182_3-1B.03,3,405.1,12.5,8.0,10.4,13.4241245136187,70.7735980069043,21.5430383746269,70.695590401505
17-182_3-1B.04,C4,2017,B,3,1,17-182_3-1B.04,4,766.6,15.0,10.5,11.3,15.7645466847091,70.5873196395698,20.6407647637677,73.0560515296727
17-182_3-1B.05,C4,2017,B,3,1,17-182_3-1B.05,5,660.9,12.0,9.5,14.5,20.4456094364351,69.4673939767671,24.9785144696602,71.4170318589846
17-182_3-1B.06,C4,2017,B,3,1,17-182_3-1B.06,6,482.6,12.5,9.0,10.3,15.2112676056338,69.1169408974198,23.4483981962367,69.5432037248282
17-182_3-1B.07,C4,2017,B,3,1,17-182_3-1B.07,7,576.5,11.5,9.5,11.7,16.5521978021978,69.2001659573424,26.7526553934285,69.0268519024146
17-182_3-1B.08,C4,2017,B,3,1,17-182_3-1B.08,8,690.2,13.5,9.0,11.9,18.8860435339309,64.7197502417587,27.4586302600475,71.5651771032511
17-182_3-1B.09,C4,2017,B,3,1,17-182_3-1B.09,9,824.1,14.5,9.5,12.0,14.862267777066,64.555717783377,27.1080439187031,73.1271624290463
17-182_3-1B.10,C4,2017,B,3,1,17-182_3-1B.10,10,721.7,12.5,9.5,12.3,18.122555410691,67.8144800309484,27.418293264109,73.8083306368816
17-182_3-1B.11,C4,2017,B,3,1,17-182_3-1B.11,11,668.5,14.0,9.5,15.0,20.5921052631579,67.0950742768762,25.9920791491998,74.0081622756006
17-182_3-1B.12,C4,2017,B,3,1,17-182_3-1B.12,12,459.2,13.0,8.0,11.2,14.1592920353982,69.4089469169815,21.2552361132757,71.4140569477453
17-182_3-1B.13,C4,2017,B,3,1,17-182_3-1B.13,13,507.1,14.0,8.0,11.9,17.4669450243563,69.0429061279068,23.8020394116352,67.2619652687811
17-182_3-1B.14,C4,2017,B,3,1,17-182_3-1B.14,14,569.8,12.5,9.0,11.4,14.1604010025063,71.9959506952175,17.6729993235716,70.6000339498202
17-182_3-1B.15,C4,2017,B,3,1,17-182_3-1B.15,15,262.4,10.0,6.5,10.3,12.7296587926509,67.8344728840862,22.5017760477551,65.5260197271039
17-182_3-1B.16,C4,2017,B,3,1,17-182_3-1B.16,16,663.9,13.5,9.5,12.9,22.0327868852459,70.1485898194613,21.7729970781058,78.0834193415339
17-182_3-1B.17,C4,2017,B,3,1,17-182_3-1B.17,17,468.7,10.0,9.5,13.3,19.9738903394256,70.7390342846824,22.4637947947763,73.3597924675882
17-182_3-1B.18,C4,2017,B,3,1,17-182_3-1B.18,18,417.3,12.0,7.0,9.6,11.314791403287,67.1620846409989,24.9293282524111,67.7022870534143
17-182_3-1B.19,C4,2017,B,3,1,17-182_3-1B.19,19,341.5,11.5,7.5,9.3,12.5338753387534,70.4420351299819,18.3458445525804,69.4146049048144
17-182_3-1B.20,C4,2017,B,3,1,17-182_3-1B.20,20,514.1,14.0,8.5,12.7,16.7008898015058,69.7527772410381,23.7370814848122,70.1658547257519
17-182_3-1B.21,C4,2017,B,3,1,17-182_3-1B.21,21,413.0,12.0,8.0,9.6,11.2359550561798,72.3373116565258,17.3528189580851,72.4742772599757
17-182_3-1B.22,C4,2017,B,3,1,17-182_3-1B.22,22,365.8,13.0,6.5,10.9,14.7410358565737,67.9283856744687,24.3185416016344,70.6978758552098
17-182_3-1B.23,C4,2017,B,3,1,17-182_3-1B.23,23,570.1,13.5,8.5,13.6,20.0520833333333,67.0897992125187,27.0251305018522,70.706825919947
17-182_3-1B.24,C4,2017,B,3,1,17-182_3-1B.24,24,255.3,11.0,7.0,,,70.4851848185461,19.6315582012928,67.1554150948306
17-183_3B.01,Honeynut,2017,B,3,1,17-183_3B.01,1,435.3,13.5,8.0,13.6,20.0524246395806,66.8782450632912,27.4251011055613,68.9992430154254
17-183_3B.02,Honeynut,2017,B,3,1,17-183_3B.02,2,552.5,13.5,9.5,11.7,12.667091024825,69.256752155423,21.9950757704833,63.1768097829365
17-183_3B.03,Honeynut,2017,B,3,1,17-183_3B.03,3,592.6,13.5,9.0,13.1,19.0871369294606,67.1176741132486,26.4878688824737,74.5925792731249
17-183_3B.04,Honeynut,2017,B,3,1,17-183_3B.04,4,328.8,12.0,7.5,13.2,15.375,64.6438181613656,26.6907532931084,67.1563845206921
17-183_3B.05,Honeynut,2017,B,3,1,17-183_3B.05,5,326.0,12.0,8.0,11.8,14.2265193370166,66.375261339056,23.9035812298089,68.569657974624
17-183_3B.06,Honeynut,2017,B,3,1,17-183_3B.06,6,472.5,13.0,8.5,13.9,16.2341982701264,67.3624705557554,26.3574194292353,68.3396546196086
17-183_3B.07,Honeynut,2017,B,3,1,17-183_3B.07,7,285.5,11.0,7.5,11.0,13.8024357239513,65.6605933065799,24.4642497014639,67.9000120639956
17-183_3B.08,Honeynut,2017,B,3,1,17-183_3B.08,8,544.6,13.5,8.5,13.7,19.7771587743733,67.2184703199148,27.9365331010319,71.4016543006046
17-183_3B.09,Honeynut,2017,B,3,1,17-183_3B.09,9,297.4,10.5,7.5,11.8,13.6608344549125,68.4211171525825,22.8963578105048,66.322331250099
17-183_3B.10,Honeynut,2017,B,3,1,17-183_3B.10,10,546.0,14.0,8.0,14.2,21.5323645970938,65.2165680477971,28.8796327598865,72.293412174142
17-184_3B.01,Bugle,2017,B,3,1,17-184_3B.01,1,830.9,17.5,10.0,8.7,12.8619528619529,73.664769707354,14.3889017998819,69.8358040093031
17-184_3B.02,Bugle,2017,B,3,1,17-184_3B.02,2,779.0,15.0,10.5,10.1,12.8922237380628,75.6951694718696,12.267891767598,70.31286928137
17-184_3B.03,Bugle,2017,B,3,1,17-184_3B.03,3,709.4,16.5,8.5,10.1,13.943950786056,72.0832156914171,19.8509891981165,71.312651121929
17-184_3B.04,Bugle,2017,B,3,1,17-184_3B.04,4,440.8,13.0,8.5,8.7,11.2086428089129,75.4002857430333,12.3129437573062,66.5513534523167
17-184_3B.05,Bugle,2017,B,3,1,17-184_3B.05,5,599.0,13.5,9.5,8.8,11.5089514066496,74.2498556020638,12.4227297566595,68.6940467242949
17-184_3B.06,Bugle,2017,B,3,1,17-184_3B.06,6,459.1,13.5,9.0,8.5,12.7645926876203,76.5394776395095,11.8346862206362,65.9552317295807
17-184_3B.07,Bugle,2017,B,3,1,17-184_3B.07,7,524.1,13.5,8.5,10.5,14.3864598025388,71.6979473079906,18.8962824581079,71.398832680956
17-184_3B.08,Bugle,2017,B,3,1,17-184_3B.08,8,546.7,15.0,9.5,10.2,16.6777408637874,69.6762937879104,21.944545060948,78.280312455364
17-180_4-1O.01,C0,2017,O,4,1,17-180_4-1O.01,1,889.2,17.0,9.0,12.0,13.0670277589709,64.7357177512483,25.4572440224045,69.4385205706909
17-180_4-1O.02,C0,2017,O,4,1,17-180_4-1O.02,2,617.6,17.0,9.0,7.1,8.07692307692308,69.999707545427,18.4716283712676,60.6810170924382
17-180_4-1O.03,C0,2017,O,4,1,17-180_4-1O.03,3,874.9,19.5,10.0,10.9,12.7688172043011,67.3983929822023,19.9173594531512,70.4655329367096
17-180_4-1O.04,C0,2017,O,4,1,17-180_4-1O.04,4,694.8,15.5,10.0,10.2,13.3706467661692,67.2732790974167,21.2802444349888,71.8323969742003
17-180_4-1O.05,C0,2017,O,4,1,17-180_4-1O.05,5,258.0,12.5,7.5,9.9,11.6151202749141,67.174872096101,20.5302298588778,67.0295115319256
17-180_4-1O.06,C0,2017,O,4,1,17-180_4-1O.06,6,396.8,13.5,8.0,10.4,12.3296560674886,65.6129709612507,23.1974323301769,70.7253094996299
17-180_4-1O.07,C0,2017,O,4,1,17-180_4-1O.07,7,192.4,12.5,5.5,11.9,14.3262411347518,62.9608628661771,26.8387725803093,71.0930204441962
17-180_4-1O.08,C0,2017,O,4,1,17-180_4-1O.08,8,323.6,13.0,7.0,11.3,16.6453265044814,68.727354510668,23.2570170256015,66.9636204865841
17-180_4-1O.09,C0,2017,O,4,1,17-180_4-1O.09,9,612.6,16.5,9.5,12.9,16.2775616083009,66.1777308899245,29.0797493953694,73.3160311926618
17-180_4-1O.10,C0,2017,O,4,1,17-180_4-1O.10,10,291.3,13.5,7.5,11.1,15.4569892473118,65.9350939086092,23.1170284672637,72.5951667813652
17-180_4-1O.11,C0,2017,O,4,1,17-180_4-1O.11,11,288.3,14.0,8.0,10.9,14.4955300127714,67.0083274791717,24.4973193779998,74.9741201913069
17-180_4-1O.12,C0,2017,O,4,1,17-180_4-1O.12,12,459.8,13.5,8.5,12.3,16.1725067385445,66.102929179219,23.9169655057065,69.2433848266863
17-180_4-1O.13,C0,2017,O,4,1,17-180_4-1O.13,13,251.8,12.0,6.5,12.3,13.860103626943,63.2402667057925,26.3289681672478,71.0067067979648
17-180_4-1O.14,C0,2017,O,4,1,17-180_4-1O.14,14,710.5,14.0,9.0,11.8,14.9601471489884,65.7034839198353,22.517103375561,68.8414977498741
17-180_4-1O.15,C0,2017,O,4,1,17-180_4-1O.15,15,443.1,13.0,8.5,12.3,15.5254237288136,66.6595138324918,23.1600432350223,70.9315423117985
17-180_4-1O.16,C0,2017,O,4,1,17-180_4-1O.16,16,277.3,13.0,7.5,11.2,12.4317768344451,66.8115330695369,23.5977616104864,72.8568532937667
17-180_4-1O.17,C0,2017,O,4,1,17-180_4-1O.17,17,667.2,16.0,9.0,11.3,14.1338336460288,66.1175917949495,26.7129677193306,74.3903556206605
17-180_4-1O.18,C0,2017,O,4,1,17-180_4-1O.18,18,541.4,17.0,9.0,11.0,14.0247879973907,65.6223436826609,20.1808455602475,70.7314712626514
17-180_4-1O.19,C0,2017,O,4,1,17-180_4-1O.19,19,613.5,17.0,8.5,10.5,12.3756218905473,63.1531648066704,25.0416161642358,66.7099810110739
17-180_4-1O.20,C0,2017,O,4,1,17-180_4-1O.20,20,686.0,16.0,9.0,12.4,14.0520896426408,66.22316231495,23.6718689532443,73.1126147351256
17-180_4-1O.21,C0,2017,O,4,1,17-180_4-1O.21,21,380.2,12.5,8.0,12.7,17.7215189873418,66.8570301712753,22.5855536566223,73.6744065176385
17-180_4-1O.22,C0,2017,O,4,1,17-180_4-1O.22,22,512.5,14.5,8.5,12.0,16.4591977869986,65.5386941486988,22.0244266983424,73.375987053376
17-180_4-1O.23,C0,2017,O,4,1,17-180_4-1O.23,23,701.3,15.5,9.5,13.4,17.1373555840822,67.4484830171918,26.5957963138699,77.0998034965831
17-180_4-1O.24,C0,2017,O,4,1,17-180_4-1O.24,24,471.0,12.5,8.5,12.4,16.5628891656289,68.1758396348104,20.8458108323237,72.0389980210583
17-180_4-1O.25,C0,2017,O,4,1,17-180_4-1O.25,25,222.8,10.5,7.5,7.8,7.34341252699784,70.5060482513914,19.0142311005791,67.8455707930842
17-180_2-1O.01,C0,2017,O,2,1,17-180_2-1O.01,1,479.9,13.5,8.0,10.0,14.3874643874644,67.6445261765489,25.3566924965707,74.4889505126444
17-180_2-1O.02,C0,2017,O,2,1,17-180_2-1O.02,2,485.0,13.5,8.5,10.2,12.2347949080622,67.5208950521364,20.3463192325308,65.0914145838823
17-180_2-1O.03,C0,2017,O,2,1,17-180_2-1O.03,3,625.6,13.0,9.5,9.6,11.1356932153392,68.3326889329164,19.2472703243535,61.8739285110999
17-180_2-1O.04,C0,2017,O,2,1,17-180_2-1O.04,4,471.4,14.5,8.5,10.5,11.3879003558719,63.8797662552765,23.0762211183967,69.4694773406486
17-180_2-1O.05,C0,2017,O,2,1,17-180_2-1O.05,5,1063.9,17.0,9.5,9.1,11.1731843575419,64.1592900231008,25.1422063287449,73.2578206797654
17-180_2-1O.06,C0,2017,O,2,1,17-180_2-1O.06,6,525.9,14.0,9.0,10.0,11.2430167597765,64.9085606729135,24.4070790367455,70.8252818922348
17-180_2-1O.07,C0,2017,O,2,1,17-180_2-1O.07,7,763.0,15.0,9.5,11.9,15.5159613956941,67.5790323399004,24.5111012460142,72.6557796625768
17-180_2-1O.08,C0,2017,O,2,1,17-180_2-1O.08,8,414.0,14.0,8.0,11.1,12.8099173553719,64.1843840716041,25.7188402545993,72.6003833480039
17-180_2-1O.09,C0,2017,O,2,1,17-180_2-1O.09,9,615.0,15.0,9.0,11.4,13.2037533512064,64.4408984101665,26.0572835873873,73.6332317724007
17-180_2-1O.10,C0,2017,O,2,1,17-180_2-1O.10,10,523.3,14.0,8.5,10.3,11.626195732156,65.7587853024243,24.1337916148842,71.6277200053209
