FruitID,DM,DM_date
GS1_27.01,17.5427069645204,5
GS1_27.02,14.1861937935402,5
GS1_27.03,14.6771037181996,5
GS1_27.04,14.6467919637071,5
GS1_27.05,14.9616368286445,5
GS1_27.06,13.7908915971777,5
GS1_28.01,19.3227091633466,12
GS1_28.02,20.4330175913396,12
GS1_28.03,19.2207792207792,12
GS1_29.01,13.7388926862611,1
GS1_29.02,16.3265306122449,1
GS1_29.03,15.542328042328,1
GS1_29.04,17.1974522292994,1
GS1_29.05,14.7247119078105,1
GS1_29.06,16.0224438902743,1
GS1_3.01,14.5192936559843,10
GS1_3.02,16.6146158650843,10
GS1_3.03,14.2392717815345,10
GS1_3.04,16.3265306122449,10
GS1_3.05,20.8274894810659,10
GS1_3.06,15.9214092140921,10
GS1_30.01,15.4057771664374,1
GS1_30.02,15.6934306569343,1
GS1_30.03,12.9251700680272,1
GS1_30.04,15.8018867924528,1
GS1_30.05,13.8439915671117,1
GS1_30.06,14.5443196004994,1
GS1_31.01,18.8987083616587,7
GS1_31.02,18.651832460733,7
GS1_31.03,13.75,7
GS1_31.04,16.327868852459,7
GS1_31.05,13.7539432176656,7
GS1_31.06,11.3183279742765,7
GS1_32.01,15.3230769230769,5
GS1_32.02,14.7766323024055,5
GS1_32.03,13.0257801899593,5
GS1_32.04,14.9272612270715,5
GS1_32.05,14.8474576271186,5
GS1_32.06,14.0749846342962,5
GS1_33.01,16.374269005848,9
GS1_33.02,14.7077713551702,9
GS1_33.03,16.140350877193,9
GS1_33.04,14.2061281337047,9
GS1_33.05,14.7413182140326,9
GS1_33.06,14.4479495268139,9
GS1_34.01,16.2612035851472,8
GS1_34.02,15.1238591916558,8
GS1_34.03,14.320987654321,8
GS1_34.04,19.9305555555556,8
GS1_34.05,12.3704215618521,8
GS1_34.06,14.6341463414634,8
GS1_35.01,14.1340411413404,4
GS1_35.02,12.7038043478261,4
GS1_35.03,11.2621359223301,4
GS1_35.04,13.3816743572841,4
GS1_35.05,11.2649465072373,4
GS1_35.06,14.8242811501597,4
GS1_36.01,14.6060606060606,7
GS1_36.02,13.0293159609121,7
GS1_36.03,14.7255689424364,7
GS1_36.04,14.6374829001368,7
GS1_36.05,14.431586113002,7
GS1_36.06,12.7824858757062,7
GS1_37.01,14.934660858743,10
GS1_37.02,11.8824265165729,10
GS1_37.03,15.5417956656347,10
GS1_37.04,12.7182044887781,10
GS1_37.05,13.6026936026936,10
GS1_37.06,17.979797979798,10
GS1_38.01,17.1970209884902,7
GS1_38.02,16.9112954690491,7
GS1_38.03,23.6138290932812,7
GS1_38.04,17.5524475524475,7
GS1_38.05,15.359477124183,7
GS1_38.06,16.7002012072435,7
GS1_39.01,15.8354114713217,7
GS1_39.02,24.0482233502538,7
GS1_39.03,20.0395517468688,7
GS1_39.04,24.888321633695,7
GS1_39.05,12.6255380200861,7
GS1_39.06,17.8988326848249,7
GS1_4.01,18.1818181818182,4
GS1_4.02,16.5542611894543,4
GS1_4.03,11.653447223917,4
GS1_4.04,14.4040790312301,4
GS1_4.05,14.4429160935351,4
GS1_4.06,13.4591194968553,4
GS1_40.01,16.4017800381437,8
GS1_40.02,15.4811715481172,8
GS1_40.03,18.0923076923077,8
GS1_40.05,21.4539007092199,8
GS1_40.06,17.4177831912302,8
GS1_41.01,16.5436654366544,8
GS1_41.01,15.4335719968178,12
GS1_41.02,15.4354354354354,8
GS1_41.02,15.9841479524439,12
GS1_41.03,15.4534606205251,8
GS1_41.03,15.3405474220242,12
GS1_41.04,17.422748191979,12
GS1_41.05,15.6792339916218,8
GS1_41.05,15.8163265306122,12
GS1_41.06,14.1460234680574,12
GS1_43.01,17.1165240289664,10
GS1_43.01,15.7793457344452,11
GS1_43.02,17.4757281553398,10
GS1_43.02,16.9122807017544,11
GS1_43.03,19.1082802547771,10
GS1_43.03,14.6747352496218,11
GS1_43.04,14.5625,10
GS1_43.04,17.0025188916877,11
GS1_43.05,15.3419593345656,10
GS1_43.06,14.4595561918397,10
GS1_44.01,14.6103896103896,5
GS1_44.02,15.0649350649351,5
GS1_44.03,13.3863485752154,5
GS1_44.04,11.749680715198,5
GS1_44.05,14.2207792207792,5
GS1_44.06,18.1703470031546,5
GS1_45.01,18.0816591056384,7
GS1_45.02,20.7520891364903,7
GS1_45.03,16.038338658147,7
GS1_45.04,14.9004495825305,7
GS1_45.05,20.5018359853121,7
GS1_45.06,12.8681177976953,7
GS1_46.01,14.411964649898,9
GS1_46.02,10.9756097560976,9
GS1_46.03,13.741935483871,9
GS1_46.04,15.2101400933956,9
GS1_46.05,14.9303251493033,9
GS1_46.06,14.002557544757,9
GS1_47.01,14.3324607329843,3
GS1_47.02,12.9654255319149,3
GS1_47.03,16.4564943253468,3
GS1_47.04,14.2246642246642,3
GS1_47.05,13.9368671828469,3
GS1_47.06,14.1748942172073,3
GS1_48.01,16.3239875389408,6
GS1_48.02,20.3473945409429,6
GS1_48.03,16.403162055336,6
GS1_48.04,15.7684630738523,6
GS1_48.05,12.7686472819216,6
GS1_48.06,15.3008962868118,6
GS1_49.01,13.9016897081413,2
GS1_49.02,14.9654643131236,2
GS1_49.03,14.1993957703927,2
GS1_49.04,15.6224572823434,2
GS1_49.05,15.4302670623145,2
GS1_49.06,15.7056145675266,2
GS1_5.01,19.6169088507266,6
GS1_5.02,20.2380952380952,6
GS1_5.03,14.386189258312,6
GS1_5.04,15.5852417302799,6
GS1_5.05,15.5263157894737,6
GS1_5.06,13.963963963964,6
GS1_50.01,14.1479099678457,9
GS1_50.02,12.4833997343957,9
GS1_50.03,14.9156939040208,9
GS1_50.04,15.5038759689922,9
GS1_50.05,11.9821542383684,9
GS1_50.06,19.6143617021277,9
GS1_51.01,15.0730411686587,1
GS1_51.02,17.6347095871239,1
GS1_51.03,17.4468085106383,1
GS1_51.04,16.0727824109174,1
GS1_51.05,17.2077922077922,1
GS1_51.06,16.1814488828707,1
GS1_52.01,16.1111111111111,7
GS1_52.02,15.6583629893238,7
GS1_52.03,18.7992722862341,7
GS1_52.04,15.0889679715302,7
GS1_52.05,6.54205607476635,7
GS1_52.06,15.3027278775782,7
GS1_53.01,15.9574468085106,7
GS1_53.02,14.4670050761421,7
GS1_53.03,13.1897711978466,7
GS1_53.04,16.1401098901099,7
GS1_53.05,16.9023136246787,7
GS1_53.06,17.5816993464052,7
GS1_54.01,17.4939467312349,8
GS1_54.02,15.6186612576065,8
GS1_54.03,22.6567349472377,8
GS1_54.04,14.6788990825688,8
GS1_54.05,15.6387665198238,8
GS1_54.06,14.7474747474747,8
GS1_55.01,14.2691415313225,7
GS1_55.02,11.2410656270305,7
GS1_55.03,14.9645390070922,7
GS1_55.04,13.2578281145903,7
GS1_55.05,16.2907268170426,7
GS1_55.06,13.7355584082157,7
GS1_56.01,16.2642947903431,8
GS1_56.02,16.0579345088161,8
GS1_56.03,14.1216216216216,8
GS1_56.04,16.4057608015028,8
GS1_56.05,20.0723327305606,8
GS1_56.06,19.3625977149729,8
GS1_57.01,15.2294853963839,9
GS1_57.02,17.0547514159849,9
GS1_57.03,13.3660331085224,9
GS1_57.04,21.1229946524064,9
GS1_57.05,16.2081784386617,9
GS1_58.01,17.5606641123882,6
GS1_58.02,16.0077770576798,6
GS1_58.03,18.8251001335113,6
GS1_58.04,15.7963446475196,6
GS1_58.05,15.6182212581345,6
GS1_58.06,16.474358974359,6
GS1_59.01,12.9824561403509,4
GS1_59.02,20.1702685003274,4
GS1_59.03,13.9222614840989,4
GS1_59.04,15.043695380774,4
GS1_59.05,12.2635355512068,4
GS1_59.06,11.5284974093264,4
GS1_6.01,13.364872856298,5
GS1_6.02,12.655737704918,5
GS1_6.03,16.4606376057254,5
GS1_6.04,14.4466534128562,5
GS1_6.05,16.2866449511401,5
GS1_6.06,19.7253433208489,5
GS1_60.01,14.0385894876913,9
GS1_60.02,13.7590520078999,9
GS1_60.03,11.1601513240858,9
GS1_60.04,12.2617534942821,9
GS1_60.05,14.8391332895601,9
GS1_60.06,12.1344119477287,9
GS1_61.01,16.8707482993197,9
GS1_61.02,15.3068105192178,9
GS1_61.03,13.0615065653075,9
GS1_61.04,15.8408932309839,9
GS1_61.05,12.6444159178434,9
GS1_61.06,18.3098591549296,9
GS1_62.01,12.78600269179,1
GS1_62.02,13.8064516129032,1
GS1_62.03,13.5488308115543,1
GS1_62.04,17.0776818742293,1
GS1_62.05,13.3424098025868,1
GS1_62.06,18.1520314547837,1
GS1_63.01,14.3359100491918,7
GS1_63.02,16.5156794425087,7
GS1_63.03,17.6065162907268,7
GS1_63.04,15.5048859934853,7
GS1_63.05,15.0069156293223,7
GS1_63.06,15.648085963734,7
GS1_64.01,14.5712443584784,5
GS1_64.02,13.2947976878613,5
GS1_64.03,15.8907510862818,5
GS1_64.04,16.6562304320601,5
GS1_64.05,14.8053605615826,5
GS1_64.06,16.6251556662516,5
GS1_65.01,12.3923127899271,9
GS1_65.02,13.1263232180663,9
GS1_65.03,12,9
GS1_65.04,12.2081387591728,9
GS1_65.05,11.6164720344192,9
GS1_65.06,12.0576671035387,9
GS1_66.01,14.2007926023778,7
GS1_66.02,13.7862796833773,7
GS1_66.03,17.2268907563025,7
GS1_66.04,15.0614091790562,7
GS1_66.05,14.9185667752443,7
GS1_66.06,16.4112388250319,7
GS1_67.01,14.0977443609023,10
GS1_67.02,14.6292585170341,10
GS1_67.03,14.5220588235294,10
GS1_67.04,13.8680659670165,10
GS1_67.05,14.3049026192075,10
GS1_67.06,13.5636596289187,10
GS1_68.01,17.5920149719276,12
GS1_68.02,16.7660702451955,12
GS1_68.03,14.294790343075,12
GS1_68.04,14.2764857881137,12
GS1_68.05,15.2431011826544,12
GS1_69.01,16.8495803744351,9
GS1_69.02,16.9432918395574,9
GS1_69.03,16.6783461807989,9
GS1_69.04,16.8395363026235,9
GS1_69.05,17.5130208333333,9
GS1_69.06,18.2104599873976,9
GS1_7.04,15.3465346534653,5
GS1_7.05,21.0178453403833,5
GS1_7.06,13.8713745271122,5
GS1_70.01,13.4864546525324,3
GS1_70.02,14.7058823529412,3
GS1_70.03,12.0098039215686,3
GS1_70.04,14.2757660167131,3
GS1_70.05,15.1006711409396,3
GS1_70.06,12.5911199469848,3
GS1_71.01,15.3846153846154,12
GS1_71.02,17.1299288946348,12
GS1_71.03,17.9354838709677,12
GS1_71.04,17.36066623959,12
GS1_71.05,17.2255095332018,12
GS1_71.06,15.6088082901554,12
GS1_72.01,20.5298013245033,9
GS1_72.02,17.0077628793225,9
GS1_72.03,6.22516556291391,9
GS1_72.04,18.0802103879027,9
GS1_72.05,18.7045604758757,9
GS1_72.06,17.0268500327439,9
GS1_73.01,13.4035087719298,9
GS1_73.02,13.3187772925764,9
GS1_73.03,10.0350877192982,9
GS1_73.04,14.2312579415502,9
GS1_73.05,12.1168923734854,9
GS1_73.06,13.2903225806452,9
GS1_74.01,13.3682830930537,12
GS1_74.02,12.4195624195624,12
GS1_74.03,13.7450199203187,12
GS1_74.04,12.4256444150694,12
GS1_74.05,10.8091024020228,12
GS1_75.01,13.7732222934017,4
GS1_75.02,20.2263083451202,4
GS1_75.03,15.8105403602402,4
GS1_75.04,16.5371024734982,4
GS1_75.05,14.2422398052343,4
GS1_75.06,14.6500981033355,4
GS1_76.01,12.7450980392157,7
GS1_76.02,17.2262773722628,7
GS1_76.03,14.8242811501597,7
GS1_76.04,17.9314976494291,7
GS1_76.05,14.3521594684385,7
GS1_76.06,14.2405063291139,7
GS1_77.01,14.6164021164021,1
GS1_77.02,15.3710247349823,1
GS1_77.03,17.2715894868586,1
GS1_77.04,15.8163265306122,1
GS1_77.05,14.640356460853,1
GS1_77.06,16.3559831629585,1
GS1_78.01,14.2958244869073,1
GS1_78.02,13.347022587269,1
GS1_78.03,19.2142857142857,1
GS1_78.04,15.6771180787191,1
GS1_78.05,13.3940182054616,1
GS1_78.06,13.5313531353135,1
GS1_79.01,16.0469667318982,9
GS1_79.02,11.968085106383,9
GS1_79.03,15.2749490835031,9
GS1_79.04,18.150917743032,9
GS1_79.05,14.2287234042553,9
GS1_79.06,16.2541806020067,9
GS1_8.01,18.1132075471698,5
GS1_8.01,14.1009852216749,8
GS1_8.02,14.1123882503193,5
GS1_8.02,12.3448275862069,8
GS1_8.03,18.0746561886051,5
GS1_8.04,10.5620753551575,5
GS1_8.05,13.5403726708075,5
GS1_8.06,14.6198830409357,5
GS1_80.01,16.9375,1
GS1_80.02,11.2551159618008,1
GS1_80.03,16.1680458306811,1
GS1_80.04,15.989847715736,1
GS1_80.05,19.2704748795595,1
GS1_80.06,13.119330076762,1
GS1_81.01,12.5566343042071,6
GS1_81.02,13.7795275590551,6
GS1_81.03,13.5973597359736,6
GS1_81.04,13.8221933809215,6
GS1_81.05,14.7713226205192,6
GS1_81.06,15.1746031746032,6
GS1_82.01,18.0221210149642,5
GS1_82.02,15.4911838790932,5
GS1_82.03,13.8728323699422,5
GS1_82.04,16.3021868787276,5
GS1_82.05,17.5449871465296,5
GS1_82.06,18.0051813471503,5
GS1_83.01,18.988173455979,12
GS1_83.02,14.3236074270557,12
GS1_83.03,14.3040410519564,12
GS1_83.04,18.8786373314407,12
GS1_83.05,14.5643693107932,12
GS1_83.06,13.0714285714286,12
GS1_84.01,15.2131147540984,1
GS1_84.01,15.4150197628458,5
GS1_84.02,14.4206549118388,1
GS1_84.02,13.3377571333776,5
GS1_84.03,15.7055214723926,1
GS1_84.03,17.0654911838791,5
GS1_84.04,18.0116204002582,1
GS1_84.04,19.0885072655218,5
GS1_84.05,14.7592245153221,1
GS1_84.05,16.059379217274,5
GS1_84.06,19.8019801980198,1
GS1_84.06,16.4425427872861,5
GS1_86.01,17.6864244741874,6
GS1_86.02,14.1555711282411,6
GS1_86.03,18.6507936507937,6
GS1_86.04,18.6372745490982,6
GS1_87.01,16.0416666666667,4
GS1_87.02,18.494623655914,4
GS1_87.03,16.6233766233766,4
GS1_87.04,16.1805555555556,4
GS1_87.05,15.6956819739548,4
GS1_87.06,14.9214659685864,4
GS1_88.01,14.0926640926641,8
GS1_88.02,12.6666666666667,8
GS1_88.03,13.8853503184713,8
GS1_88.04,13.9216904909882,8
GS1_88.05,13.7931034482759,8
GS1_88.06,14.3028126870138,8
GS1_89.01,20.7333333333333,5
GS1_89.02,15.7310302282542,5
GS1_89.03,16.4021164021164,5
GS1_89.04,16.6117336849044,5
GS1_89.05,16.7003367003367,5
GS1_89.06,18.5893210283454,5
GS1_9.01,19.0807799442897,12
GS1_9.02,17.8825048418334,12
GS1_9.03,18.6904005085823,12
GS1_9.04,15.2555910543131,12
GS1_9.05,18.2767624020888,12
GS1_9.06,17.1621621621622,12
GS1_90.01,16.5652467883705,1
GS1_90.02,15.5430711610487,1
GS1_90.03,14.0445644834571,1
GS1_90.04,14.5804676753783,1
GS1_90.05,14.4882860665845,1
GS1_90.06,13.2225913621262,1
GS1_91.01,16.0777385159011,8
GS1_91.02,15.6921241050119,8
GS1_91.03,16.390306122449,8
GS1_91.04,15.7966101694915,8
GS1_91.05,16.8532704773129,8
GS1_91.06,16.726403823178,8
GS1_92.01,15.5365371955234,6
GS1_92.02,16.3870967741935,6
GS1_92.03,17.6662320730117,6
GS1_92.04,15.4903185509057,6
GS1_92.05,17.4887892376682,6
GS1_92.06,14.6674953387197,6
GS1_93.01,16.8260038240918,12
GS1_93.02,16.0598179453836,12
GS1_93.03,17.056856187291,12
GS1_93.04,13.5626216742375,12
GS1_93.05,15.5927835051546,12
GS1_93.06,17.0432537120723,12
GS1_94.01,14.5431145431145,6
GS1_94.02,14.1570141570142,6
GS1_94.03,15.43007222587,6
GS1_94.04,14.8744365743722,6
GS1_94.05,14.7882736156352,6
GS1_94.06,15.5183116076971,6
GS1_95.02,13.4337727558067,10
GS1_95.04,13.9367816091954,10
GS1_95.05,13.7414116177389,10
GS1_95.06,13.5333333333333,10
GS1_96.01,15.0586701434159,12
GS1_96.02,16.2018592297477,12
GS1_96.03,16.7948717948718,12
GS1_96.04,16.4254247954688,12
GS1_96.05,19.0903267136451,12
GS1_96.06,17.8856382978723,12
GS1_97.01,15.8505154639175,10
GS1_97.02,16.9878658101356,10
GS1_97.03,17.7991581479254,10
GS1_97.04,15.0412087912088,10
GS1_97.05,16.3879598662207,10
GS1_97.06,17.7283653846154,10
GS1_98.01,17.5068119891008,9
GS1_98.02,14.4602851323829,9
GS1_98.03,15.5934343434343,9
GS1_98.04,16.4872139973082,9
GS1_98.05,14.8121899362155,9
GS1_98.06,16.6436464088398,9
GS1_99.01,17.7593889242521,5
GS1_99.02,14.9358974358974,5
GS1_99.03,15.5951623169955,5
GS1_99.04,15.6801007556675,5
GS1_99.05,15.2574698029243,5
GS1_99.06,14.484126984127,5
